video_id,scbi,score_quality,coverage,diversity,efficiency,balance,num_selected,num_dense,compression_ratio
147,0.34521889611313905,0.6904377922262781,0.0,0.8202743432293248,0.9943502824858758,0.0,16,708,0.022598870056497175
52,0.4988974450662114,0.9977948901324228,0.0,0.009459449624324746,0.9939246658566221,0.0,16,823,0.019441069258809233
255,0.08569165319153263,0.17138330638306526,0.0,0.0,0.9918032786885246,0.0,16,122,0.13114754098360656
239,0.5678266569382624,0.13565331387652488,1.0,3.534740637607546e-05,0.9726027397260274,0.23889916441748513,16,73,0.2191780821917808
505,0.4465295489128993,0.8930590978257986,0.0,0.3143195433456272,0.9904988123515439,0.0,16,421,0.03800475059382423
12,0.571629711000382,0.143259422000764,1.0,0.5398531998727922,0.9831932773109243,0.2506157731900473,16,119,0.13445378151260504
99,0.021025223657025444,0.04205044731405089,0.0,0.0,0.9910714285714286,0.0,16,112,0.14285714285714285
10,0.4967706894812466,0.9935413789624932,0.0,1.0,0.9812865497076023,0.0,16,855,0.01871345029239766
837,0.0,0.0,0.0,0.0,0.0,0.0,16,124,0.12903225806451613
425,0.0,0.0,0.0,0.0,0.0,0.0,16,57,0.2807017543859649
372,0.47889684894999573,0.9577936978999915,0.0,0.027052335902431873,0.9904761904761905,0.0,16,315,0.050793650793650794
32,0.3667949901457576,0.7335899802915152,0.0,0.5781718943623219,0.9923076923076923,0.0,16,780,0.020512820512820513
730,0.0,0.0,0.0,0.0,0.0,0.0,16,80,0.2
596,0.0,0.0,0.0,0.0,0.0,0.0,16,66,0.24242424242424243
785,0.0,0.0,0.0,0.0,0.0,0.0,16,51,0.3137254901960784
689,0.49216269101877247,0.9843253820375449,0.0,0.0,0.9949494949494949,0.0,16,198,0.08080808080808081
112,0.010533118083690032,0.021066236167380063,0.0,0.0,0.9846153846153847,0.0,16,65,0.24615384615384617
707,0.14876550061654767,0.29753100123309534,0.0,0.0,0.9928571428571429,0.0,16,140,0.11428571428571428
599,0.0,0.0,0.0,0.0,0.0,0.0,16,120,0.13333333333333333
503,0.31540871244713925,0.6308174248942785,0.0,1.0,0.9880597014925373,0.0,16,335,0.04776119402985075
463,0.8413179656202383,0.6826359312404767,1.0,0.6764804254021476,0.9969040247678018,0.8113887485300785,16,646,0.02476780185758514
500,0.40265865565062603,0.8053173113012521,0.0,0.935837244094606,0.9918478260869565,0.0,16,368,0.043478260869565216
279,0.8932449020909963,0.7864898041819927,1.0,0.6026396466700735,0.9722222222222222,0.8804861940335728,16,72,0.2222222222222222
863,0.0,0.0,0.0,0.0,0.0,0.0,16,66,0.24242424242424243
346,0.9893736818212382,0.9787473636424763,1.0,0.05552307628963979,0.9972936400541272,0.9892595503862596,16,739,0.02165087956698241
67,0.44722372877265726,0.8944474575453145,0.0,0.8396146872477934,0.9800853485064012,0.0,16,703,0.02275960170697013
728,0.0,0.0,0.0,0.0,0.0,0.0,16,138,0.11594202898550725
817,0.16635085942065728,0.33270171884131455,0.0,0.0,0.9824561403508771,0.0,16,57,0.2807017543859649
432,0.14632720265899749,0.29265440531799497,0.0,0.0,0.994535519125683,0.0,16,183,0.08743169398907104
316,0.7952252146899694,0.590450429379939,1.0,1.0,0.9913419913419913,0.74249460212367,16,231,0.06926406926406926
218,0.5728148723571571,0.14562974471431434,1.0,0.419723125406218,0.9878048780487805,0.25423527171185667,16,164,0.0975609756097561
865,0.0,0.0,0.0,0.0,0.0,0.0,16,371,0.0431266846361186
493,0.0,0.0,0.0,0.0,0.0,0.0,16,204,0.0784313725490196
765,0.0,0.0,0.0,0.0,0.0,0.0,16,142,0.11267605633802817
15,0.5274503120308563,0.05490062406171272,1.0,0.21322948643765804,0.9875776397515528,0.10408681691802844,16,161,0.09937888198757763
389,0.0,0.0,0.0,0.0,0.0,0.0,16,265,0.06037735849056604
605,0.0,0.0,0.0,0.0,0.0,0.0,16,233,0.06866952789699571
392,0.16475525332914745,0.3295105066582949,0.0,1.0,0.9933333333333333,0.0,16,450,0.035555555555555556
480,0.0,0.0,0.0,0.0,0.0,0.0,16,149,0.10738255033557047
722,0.5618331963098504,0.12366639261970076,1.0,0.18497433724335877,0.989247311827957,0.22011229210368496,16,186,0.08602150537634409
860,0.5364632071273909,0.07292641425478197,1.0,0.09484308596217589,0.9722222222222222,0.13593926533243972,16,144,0.1111111111111111
285,0.262908091964261,0.525816183928522,0.0,0.0,0.9743589743589743,0.0,16,39,0.41025641025641024
364,0.0,0.0,0.0,0.0,0.0,0.0,16,226,0.07079646017699115
815,0.0,0.0,0.0,0.0,0.0,0.0,16,109,0.14678899082568808
160,0.4992467696503462,0.9984935393006924,0.0,0.007044215633353362,0.9949494949494949,0.0,16,792,0.020202020202020204
895,0.0,0.0,0.0,0.0,0.0,0.0,16,279,0.05734767025089606
86,0.2983613654924689,0.5967227309849378,0.0,0.0,0.9736842105263158,0.0,16,38,0.42105263157894735
878,0.0,0.0,0.0,0.0,0.0,0.0,16,228,0.07017543859649122
219,0.9227327888409911,0.8454655776819823,1.0,0.210667053735578,0.9958071278825996,0.9162626362762494,16,477,0.033542976939203356
91,0.18311131698078692,0.36622263396157384,0.0,0.6870225495846125,0.9466666666666667,0.0,16,150,0.10666666666666667
690,0.00026062308799913237,0.0005212461759982647,0.0,0.0,0.972972972972973,0.0,16,37,0.43243243243243246
421,0.0,0.0,0.0,0.0,0.0,0.0,16,36,0.4444444444444444
376,0.48912590990810484,0.9782518198162097,0.0,0.0,0.9953051643192489,0.0,16,213,0.07511737089201878
326,0.0,0.0,0.0,0.0,0.0,0.0,16,68,0.23529411764705882
335,0.39930843281049494,0.7986168656209899,0.0,0.6586120383871544,0.9888475836431226,0.0,16,269,0.05947955390334572
750,0.05406199595020483,0.10812399190040967,0.0,0.0,0.9900990099009901,0.0,16,101,0.15841584158415842
562,0.0032819022217977804,0.006563804443595561,0.0,0.0,0.9868421052631579,0.0,16,76,0.21052631578947367
415,0.24574895260666282,0.49149790521332565,0.0,0.8429063163313482,0.9555555555555556,0.0,16,135,0.11851851851851852
553,0.3285560304966549,0.6571120609933098,0.0,0.0,0.9973474801061007,0.0,16,377,0.042440318302387266
275,0.35566041260060555,0.7113208252012111,0.0,1.0,0.9803921568627451,0.0,16,153,0.10457516339869281
645,0.00034523064108413383,0.0006904612821682677,0.0,0.0,0.9975490196078431,0.0,16,408,0.0392156862745098
116,0.16225343227317773,0.32450686454635547,0.0,0.0,0.9946524064171123,0.0,16,187,0.0855614973262032
820,0.0,0.0,0.0,0.0,0.0,0.0,16,78,0.20512820512820512
778,0.5042875370268974,0.00857507405379477,1.0,0.029216729491124107,0.9819819819819819,0.01700433467848601,16,111,0.14414414414414414
172,0.03270774575877304,0.06541549151754608,0.0,0.0,0.9907407407407407,0.0,16,108,0.14814814814814814
770,0.0,0.0,0.0,0.0,0.0,0.0,16,114,0.14035087719298245
799,0.1607095602784266,0.3214191205568532,0.0,0.0,0.993006993006993,0.0,16,143,0.11188811188811189
857,0.0,0.0,0.0,0.0,0.0,0.0,16,170,0.09411764705882353
752,0.0,0.0,0.0,0.0,0.0,0.0,16,104,0.15384615384615385
23,0.05601248728454817,0.11202497456909634,0.0,0.0,0.9931506849315068,0.0,16,146,0.1095890410958904
92,0.3009583740900315,0.601916748180063,0.0,1.0,0.9644268774703557,0.0,16,253,0.06324110671936758
427,0.0,0.0,0.0,0.0,0.0,0.0,16,84,0.19047619047619047
741,0.0,0.0,0.0,0.0,0.0,0.0,16,154,0.1038961038961039
366,0.4992153433140945,0.998430686628189,0.0,0.003932802257490191,0.9959514170040485,0.0,16,988,0.016194331983805668
808,0.43619294498476685,0.8723858899695337,0.0,0.0,0.9962825278810409,0.0,16,269,0.05947955390334572
694,0.0,0.0,0.0,0.0,0.0,0.0,16,135,0.11851851851851852
622,0.0,0.0,0.0,0.0,0.0,0.0,16,280,0.05714285714285714
883,0.7500838102376012,0.5001676204752024,1.0,1.0,0.9941002949852508,0.6668156459966336,16,339,0.0471976401179941
30,0.0732141834826144,0.1464283669652288,0.0,0.11434773334430441,0.9680851063829787,0.0,16,188,0.0851063829787234
470,0.0,0.0,0.0,0.0,0.0,0.0,16,476,0.03361344537815126
726,0.0,0.0,0.0,0.0,0.0,0.0,16,120,0.13333333333333333
491,0.26803279033532357,0.5360655806706471,0.0,1.0,0.9821428571428571,0.0,16,392,0.04081632653061224
898,0.00017716984650873856,0.00035433969301747713,0.0,0.0,0.9942528735632183,0.0,16,174,0.09195402298850575
378,0.12850482161116014,0.2570096432223203,0.0,0.0,0.990990990990991,0.0,16,111,0.14414414414414414
278,0.27966876399864044,0.5593375279972809,0.0,0.0,0.9893617021276596,0.0,16,94,0.1702127659574468
357,0.0,0.0,0.0,0.0,0.0,0.0,16,100,0.16
382,0.9913330558112607,0.9826661116225215,1.0,0.0013149127314631707,0.996,0.9912572831724585,16,500,0.032
444,0.4988120893449424,0.9976241786898848,0.0,0.0,0.993421052631579,0.0,16,152,0.10526315789473684
641,0.0,0.0,0.0,0.0,0.0,0.0,16,366,0.04371584699453552
438,0.31579870974029484,0.6315974194805897,0.0,0.0,0.9948186528497409,0.0,16,193,0.08290155440414508
358,0.617836715209902,0.23567343041980415,1.0,0.7407760239106692,0.9733333333333334,0.38144937751026525,16,75,0.21333333333333335
865,0.0,0.0,0.0,0.0,0.0,0.0,16,371,0.0431266846361186
31,0.0044227018596446396,0.008845403719289279,0.0,0.0,0.994413407821229,0.0,16,179,0.0893854748603352
744,0.0,0.0,0.0,0.0,0.0,0.0,16,138,0.11594202898550725
59,0.001126720950712774,0.002253441901425548,0.0,0.0,0.9941520467836258,0.0,16,171,0.0935672514619883
612,0.0,0.0,0.0,0.0,0.0,0.0,16,180,0.08888888888888889
329,0.0,0.0,0.0,0.0,0.0,0.0,16,120,0.13333333333333333
205,0.31915686225582307,0.6383137245116461,0.0,0.0,0.9895833333333334,0.0,16,96,0.16666666666666666
523,0.045698540692854124,0.09139708138570825,0.0,0.0,0.9833333333333333,0.0,16,60,0.26666666666666666
501,0.0,0.0,0.0,0.0,0.0,0.0,16,343,0.04664723032069971
532,0.49279081317165013,0.9855816263433003,0.0,0.0,0.9976076555023924,0.0,16,418,0.03827751196172249
305,0.0,0.0,0.0,0.0,0.0,0.0,16,128,0.125
648,0.0,0.0,0.0,0.0,0.0,0.0,16,93,0.17204301075268819
751,0.0,0.0,0.0,0.0,0.0,0.0,16,92,0.17391304347826086
663,0.0,0.0,0.0,0.0,0.0,0.0,16,351,0.045584045584045586
93,0.2362411180182251,0.4724822360364502,0.0,0.0,0.9969135802469136,0.0,16,324,0.04938271604938271
62,0.018955942930256615,0.03791188586051323,0.0,0.0,0.9927007299270073,0.0,16,137,0.11678832116788321
67,0.4440993667389216,0.8881987334778432,0.0,0.9281181408862043,0.9815078236130867,0.0,16,703,0.02275960170697013
441,0.2646180230130353,0.5292360460260706,0.0,1.0,0.9772727272727273,0.0,16,220,0.07272727272727272
213,0.24082426134588647,0.48164852269177294,0.0,0.0,0.9910714285714286,0.0,16,112,0.14285714285714285
80,0.5429106797384541,0.08582135947690826,1.0,0.03120747412647315,0.9849624060150376,0.1580763884001186,16,133,0.12030075187969924
97,0.07434758495046634,0.14869516990093268,0.0,0.7507546635237652,0.9239766081871346,0.0,16,171,0.0935672514619883
371,0.0,0.0,0.0,0.0,0.0,0.0,16,156,0.10256410256410256
217,0.517962751924582,0.035925503849163834,1.0,0.03938975468253772,0.9904306220095693,0.06935924198347523,16,209,0.07655502392344497
538,0.0,0.0,0.0,0.0,0.0,0.0,16,94,0.1702127659574468
197,0.1426834969476907,0.2853669938953814,0.0,0.9395883400150866,0.9817073170731707,0.0,16,164,0.0975609756097561
481,0.0,0.0,0.0,0.0,0.0,0.0,16,176,0.09090909090909091
452,0.0,0.0,0.0,0.0,0.0,0.0,16,367,0.043596730245231606
85,0.06295908701886882,0.12591817403773764,0.0,0.0,0.9722222222222222,0.0,16,36,0.4444444444444444
354,0.21217756332686497,0.42435512665372993,0.0,0.903159975089502,0.9858156028368794,0.0,16,564,0.028368794326241134
791,0.0,0.0,0.0,0.0,0.0,0.0,16,80,0.2
783,0.6055784156777423,0.21115683135548458,1.0,0.3653242958886049,0.9583333333333334,0.3486861913979632,16,48,0.3333333333333333
735,0.0,0.0,0.0,0.0,0.0,0.0,16,84,0.19047619047619047
508,0.0,0.0,0.0,0.0,0.0,0.0,16,67,0.23880597014925373
139,0.6990657728288585,0.39813154565771697,1.0,0.6764724782146575,0.9705882352941176,0.5695194374152049,16,68,0.23529411764705882
85,0.5562022095039588,0.11240441900791767,1.0,0.12880632400472472,0.9444444444444444,0.20209272291126637,16,36,0.4444444444444444
626,0.0,0.0,0.0,0.0,0.0,0.0,16,120,0.13333333333333333
714,0.650068615698925,0.30013723139785015,1.0,0.27350522256950394,0.9947916666666666,0.4617008484176026,16,384,0.041666666666666664
28,0.014907867907656778,0.029815735815313556,0.0,0.07334220625116902,0.9386503067484663,0.0,16,163,0.09815950920245399
471,0.40653925665381246,0.8130785133076249,0.0,0.1032136746271787,0.9847094801223242,0.0,16,327,0.04892966360856269
240,0.10281555504715159,0.20563111009430318,0.0,0.5981728866181056,0.958041958041958,0.0,16,143,0.11188811188811189
446,0.13245142284534908,0.26490284569069816,0.0,0.0,0.9927536231884058,0.0,16,138,0.11594202898550725
40,0.4262131550634779,0.8524263101269558,0.0,0.7273770984639261,0.9880952380952381,0.0,16,252,0.06349206349206349
762,0.0,0.0,0.0,0.0,0.0,0.0,16,141,0.11347517730496454
348,0.123138404218675,0.24627680843735,0.0,0.5468129569396051,0.9869565217391304,0.0,16,230,0.06956521739130435
561,0.15835858482764242,0.31671716965528485,0.0,0.8457590402982055,0.9444444444444444,0.0,16,54,0.2962962962962963
630,0.07141799065813072,0.14283598131626143,0.0,0.0,0.9935064935064936,0.0,16,154,0.1038961038961039
418,0.5348490598591762,0.06969811971835238,1.0,0.11777023026197866,0.9565217391304348,0.1303136248135196,16,46,0.34782608695652173
810,0.0,0.0,0.0,0.0,0.0,0.0,16,63,0.25396825396825395
430,0.0,0.0,0.0,0.0,0.0,0.0,16,116,0.13793103448275862
730,0.0,0.0,0.0,0.0,0.0,0.0,16,80,0.2
433,0.0,0.0,0.0,0.0,0.0,0.0,16,173,0.09248554913294797
176,0.5236116929066064,0.04722338581321284,1.0,0.0016419160279484415,0.9974226804123711,0.09018779842572347,16,776,0.020618556701030927
282,0.7501845352728088,0.5003690705456176,1.0,1.0,0.9968454258675079,0.6669946486748832,16,634,0.025236593059936908
186,0.040414200714076254,0.08082840142815251,0.0,0.0,0.9888888888888889,0.0,16,90,0.17777777777777778
